age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,predicted_deposit,probability,predicted_proba
35,admin.,married,university.degree,no,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,0.39188039252696744,0.39188039252696744
30,technician,single,university.degree,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5462326529439928,0.5462326529439928
37,admin.,married,high.school,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3153804951200733,0.3153804951200733
41,technician,married,professional.course,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4890261001625722,0.4890261001625722
57,admin.,married,university.degree,yes,no,telephone,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.39426458708472945,0.39426458708472945
39,unemployed,married,professional.course,yes,no,telephone,jun,wed,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5295134401948544,0.5295134401948544
36,technician,single,high.school,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,1,0.5465574809612768,0.5465574809612768
29,blue-collar,single,basic.4y,yes,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,0.40481361345757005,0.40481361345757005
34,self-employed,married,basic.9y,yes,no,telephone,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.2982610614930422,0.2982610614930422
52,technician,married,professional.course,no,no,telephone,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0,0.47182376027492967,0.47182376027492967
36,entrepreneur,married,university.degree,yes,no,cellular,jul,thu,13,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.44902963517302685,0.44902963517302685
49,admin.,divorced,high.school,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.43659483151963646,0.43659483151963646
31,admin.,divorced,university.degree,yes,no,telephone,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0.10248126441347262,0.10248126441347262
50,management,single,university.degree,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.4299372332677743,0.4299372332677743
50,blue-collar,married,basic.4y,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.38434473979025835,0.38434473979025835
55,blue-collar,married,basic.4y,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,1,0.5209156158774795,0.5209156158774795
42,technician,married,professional.course,yes,yes,cellular,nov,mon,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0.37511998090458404,0.37511998090458404
60,technician,divorced,professional.course,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.418852317505469,0.418852317505469
47,blue-collar,married,high.school,yes,no,cellular,jul,tue,18,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.038107596360242656,0.038107596360242656
37,services,married,high.school,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,1,0.5318304928397878,0.5318304928397878
28,admin.,single,university.degree,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5008549797036348,0.5008549797036348
25,technician,single,university.degree,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.48750582130503967,0.48750582130503967
30,blue-collar,single,high.school,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5550488650886717,0.5550488650886717
49,admin.,married,basic.9y,no,no,telephone,jun,mon,15,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.34631207516940443,0.34631207516940443
36,blue-collar,single,basic.6y,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.37823074776722576,0.37823074776722576
44,technician,single,professional.course,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.516606049054141,0.516606049054141
50,services,single,high.school,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1,0.5141963341369032,0.5141963341369032
33,services,married,high.school,yes,no,telephone,jul,tue,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.4392422803068497,0.4392422803068497
48,self-employed,married,basic.9y,no,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,0.5538044320700577,0.5538044320700577
46,blue-collar,single,basic.4y,no,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,0.18670577429711066,0.18670577429711066
48,blue-collar,married,professional.course,yes,yes,telephone,jun,fri,24,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.16006139019164223,0.16006139019164223
40,admin.,divorced,professional.course,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.47798635925839916,0.47798635925839916
41,technician,married,professional.course,yes,no,telephone,jun,mon,11,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5893971574090059,0.5893971574090059
41,services,married,high.school,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5138814164513347,0.5138814164513347
33,admin.,married,university.degree,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.47326146010206965,0.47326146010206965
53,technician,married,professional.course,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5368277827588344,0.5368277827588344
39,services,married,high.school,no,no,telephone,jun,fri,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5561391218320534,0.5561391218320534
29,housemaid,single,high.school,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5602343841047793,0.5602343841047793
56,retired,married,basic.6y,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4663262435827979,0.4663262435827979
47,management,married,basic.4y,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.5683795976696983,0.5683795976696983
28,blue-collar,married,basic.9y,yes,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5798354469535719,0.5798354469535719
54,retired,married,professional.course,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1,0.5282457035996988,0.5282457035996988
31,admin.,married,high.school,no,no,telephone,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.331783236604328,0.331783236604328
57,admin.,married,university.degree,yes,yes,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.38945816574366626,0.38945816574366626
48,blue-collar,divorced,professional.course,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4339629633443372,0.4339629633443372
44,admin.,married,high.school,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4601687965663833,0.4601687965663833
47,blue-collar,divorced,basic.9y,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.44256780819846797,0.44256780819846797
30,technician,single,high.school,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5591353787106463,0.5591353787106463
40,management,married,high.school,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1,0.5105134057238361,0.5105134057238361
47,admin.,married,university.degree,yes,no,cellular,nov,fri,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.4983856084449777,0.4983856084449777
58,self-employed,married,basic.9y,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.5663892010393897,0.5663892010393897
32,admin.,single,university.degree,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.36747648852726306,0.36747648852726306
40,blue-collar,married,basic.9y,yes,no,telephone,may,thu,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.45650627502386326,0.45650627502386326
50,admin.,single,university.degree,yes,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.5840304081958639,0.5840304081958639
50,management,married,high.school,no,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5401192664559246,0.5401192664559246
33,technician,married,university.degree,yes,no,cellular,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.44891594205000673,0.44891594205000673
47,entrepreneur,married,university.degree,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1,0.5814363148484317,0.5814363148484317
48,self-employed,married,basic.9y,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5166690914929567,0.5166690914929567
37,unemployed,single,basic.9y,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.4686930755158351,0.4686930755158351
60,retired,married,professional.course,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5418015752621251,0.5418015752621251
38,entrepreneur,married,basic.6y,no,no,telephone,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.4671326435523314,0.4671326435523314
57,blue-collar,divorced,basic.9y,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.46892364142001436,0.46892364142001436
53,blue-collar,married,basic.4y,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.513253327779308,0.513253327779308
53,blue-collar,married,basic.9y,yes,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.4268382665332337,0.4268382665332337
51,housemaid,married,basic.4y,yes,no,telephone,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.2958732143625455,0.2958732143625455
28,blue-collar,single,basic.6y,no,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0,0.37530755860871534,0.37530755860871534
51,entrepreneur,married,university.degree,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1,0.5586796044527248,0.5586796044527248
27,admin.,married,professional.course,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0.3999199328176523,0.3999199328176523
37,housemaid,married,university.degree,yes,no,telephone,may,thu,11,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.34551788799140815,0.34551788799140815
34,admin.,married,university.degree,no,no,telephone,nov,fri,3,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.17180099025967713,0.17180099025967713
41,services,married,high.school,yes,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.510068518578435,0.510068518578435
32,entrepreneur,married,basic.4y,yes,no,telephone,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.2492137498983456,0.2492137498983456
29,admin.,single,basic.9y,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5737646924037119,0.5737646924037119
48,management,married,university.degree,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.43553639526167026,0.43553639526167026
45,blue-collar,married,basic.6y,no,yes,cellular,aug,wed,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.49676134017040846,0.49676134017040846
48,admin.,married,university.degree,yes,no,telephone,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.27416670010921873,0.27416670010921873
33,technician,single,professional.course,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5771999335738641,0.5771999335738641
36,services,married,high.school,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.27340986289427327,0.27340986289427327
48,technician,married,high.school,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.5881239348566976,0.5881239348566976
52,admin.,married,high.school,yes,no,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4288677605953229,0.4288677605953229
46,services,divorced,professional.course,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0.49217908690949735,0.49217908690949735
33,management,married,university.degree,yes,yes,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.5676546632626857,0.5676546632626857
36,self-employed,single,university.degree,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.5568509936412233,0.5568509936412233
33,technician,married,professional.course,yes,no,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.5627587673207397,0.5627587673207397
45,admin.,married,university.degree,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.4621842255052397,0.4621842255052397
40,blue-collar,married,basic.6y,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.48371961629598925,0.48371961629598925
39,admin.,married,high.school,yes,no,telephone,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,1,0.5788873046467315,0.5788873046467315
34,blue-collar,single,basic.4y,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.4218300736795172,0.4218300736795172
30,blue-collar,married,basic.9y,yes,no,telephone,jun,fri,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.38343898951102406,0.38343898951102406
48,blue-collar,single,basic.4y,no,yes,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.46138377649286444,0.46138377649286444
26,blue-collar,married,basic.4y,no,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.4935400935301707,0.4935400935301707
38,admin.,married,university.degree,yes,no,cellular,aug,tue,11,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.4461393172815933,0.4461393172815933
35,blue-collar,single,basic.4y,no,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.41296070685733965,0.41296070685733965
52,services,single,high.school,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4039595268754519,0.4039595268754519
32,admin.,married,university.degree,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0.5110420523149478,0.5110420523149478
39,admin.,married,basic.9y,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.43057588446698114,0.43057588446698114
43,services,single,high.school,no,no,cellular,nov,fri,6,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.2919228894192232,0.2919228894192232
24,admin.,single,high.school,yes,yes,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.28913214548251553,0.28913214548251553
39,technician,single,high.school,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5023262283315837,0.5023262283315837
37,blue-collar,single,basic.6y,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.40869646785037755,0.40869646785037755
45,management,married,university.degree,no,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.47333902493493646,0.47333902493493646
43,technician,married,professional.course,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1,0.5731003260335266,0.5731003260335266
35,admin.,single,high.school,yes,yes,cellular,may,tue,4,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0.4811597542871376,0.4811597542871376
31,technician,married,university.degree,no,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,0.41452183882736204,0.41452183882736204
45,admin.,divorced,university.degree,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5004484573000855,0.5004484573000855
43,admin.,married,university.degree,yes,no,telephone,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.4979807611890563,0.4979807611890563
36,admin.,married,university.degree,no,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5442691235311946,0.5442691235311946
44,blue-collar,married,high.school,yes,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4705205709608158,0.4705205709608158
34,blue-collar,married,basic.9y,no,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.43158579709892536,0.43158579709892536
48,admin.,married,university.degree,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.45665354120516183,0.45665354120516183
53,blue-collar,married,basic.4y,yes,no,cellular,jul,wed,24,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.05111217068727628,0.05111217068727628
38,admin.,married,high.school,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4310911407404247,0.4310911407404247
40,blue-collar,married,basic.6y,yes,no,cellular,apr,mon,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.1664801186499308,0.1664801186499308
51,services,married,high.school,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,0.5689846988874162,0.5689846988874162
54,self-employed,married,professional.course,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.303251900550345,0.303251900550345
32,blue-collar,single,basic.6y,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5788659347722935,0.5788659347722935
32,admin.,married,university.degree,yes,no,cellular,jul,thu,17,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.1767509683474477,0.1767509683474477
52,blue-collar,divorced,basic.9y,no,no,cellular,jul,tue,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.5639229846565764,0.5639229846565764
31,housemaid,married,high.school,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.3032833389945886,0.3032833389945886
34,technician,married,university.degree,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.46709279658664266,0.46709279658664266
30,management,married,university.degree,yes,no,telephone,may,fri,18,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.10142069509803701,0.10142069509803701
52,blue-collar,married,basic.9y,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.4663262435827979,0.4663262435827979
45,admin.,married,high.school,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5358760058612146,0.5358760058612146
36,admin.,single,high.school,yes,yes,telephone,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.4038233057111485,0.4038233057111485
58,blue-collar,married,basic.4y,yes,yes,telephone,may,thu,10,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.25996071311210217,0.25996071311210217
27,blue-collar,married,basic.9y,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.48516277004982394,0.48516277004982394
39,admin.,married,professional.course,yes,yes,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5190712734405104,0.5190712734405104
57,self-employed,married,university.degree,yes,yes,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.2645854934187852,0.2645854934187852
37,management,divorced,high.school,yes,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.3110724022637383,0.3110724022637383
51,blue-collar,married,basic.4y,yes,no,telephone,may,wed,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4582101014784354,0.4582101014784354
37,technician,single,basic.9y,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.3541353473130919,0.3541353473130919
46,blue-collar,married,basic.4y,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5491426742532295,0.5491426742532295
46,blue-collar,married,basic.4y,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1,0.5352261753446861,0.5352261753446861
29,technician,single,university.degree,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3985005651058526,0.3985005651058526
54,blue-collar,divorced,basic.4y,no,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5405396545038444,0.5405396545038444
38,services,married,high.school,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.49468079898590606,0.49468079898590606
30,blue-collar,single,basic.9y,yes,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.485500742959532,0.485500742959532
46,entrepreneur,married,university.degree,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5487195910908755,0.5487195910908755
37,technician,married,university.degree,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3261870265734261,0.3261870265734261
40,technician,married,professional.course,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.45558829703985365,0.45558829703985365
53,admin.,divorced,high.school,yes,yes,telephone,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.33725690367107564,0.33725690367107564
33,admin.,married,high.school,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.40961433424632115,0.40961433424632115
56,blue-collar,married,basic.4y,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.4827655229237908,0.4827655229237908
42,services,divorced,high.school,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.3653063494938383,0.3653063494938383
45,entrepreneur,married,basic.4y,yes,no,cellular,nov,tue,5,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.38663394561612763,0.38663394561612763
34,management,married,university.degree,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4833015208794949,0.4833015208794949
58,retired,married,university.degree,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.3988783196474032,0.3988783196474032
47,blue-collar,married,basic.9y,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.49992625856669254,0.49992625856669254
51,technician,single,professional.course,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5281181186523742,0.5281181186523742
56,technician,married,professional.course,no,yes,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.563585918046976,0.563585918046976
48,technician,married,university.degree,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.40038313104475054,0.40038313104475054
54,management,married,university.degree,yes,yes,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0,0.3865576200150257,0.3865576200150257
41,unemployed,married,basic.9y,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4507926140597715,0.4507926140597715
41,blue-collar,married,basic.9y,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5251721765370793,0.5251721765370793
33,admin.,married,university.degree,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.553746576084722,0.553746576084722
55,technician,married,high.school,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5496030407720767,0.5496030407720767
28,admin.,single,high.school,no,no,telephone,jun,tue,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.5829885350202629,0.5829885350202629
30,blue-collar,married,basic.9y,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5332740027886099,0.5332740027886099
53,blue-collar,married,professional.course,yes,yes,cellular,nov,mon,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.42289892599369877,0.42289892599369877
32,technician,married,professional.course,yes,no,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0.47703218452845975,0.47703218452845975
35,blue-collar,married,basic.9y,yes,no,telephone,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.523253018863162,0.523253018863162
39,admin.,single,university.degree,yes,no,cellular,apr,mon,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.3398080110855066,0.3398080110855066
34,admin.,married,high.school,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.45733154544793075,0.45733154544793075
47,admin.,divorced,university.degree,no,yes,cellular,aug,tue,19,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.03099751701503983,0.03099751701503983
31,admin.,single,university.degree,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.32322605693267403,0.32322605693267403
35,technician,married,professional.course,yes,no,telephone,jun,thu,31,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.11450782960420441,0.11450782960420441
56,management,married,university.degree,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.43010278793959816,0.43010278793959816
33,services,married,high.school,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1,0.5425679409120997,0.5425679409120997
57,blue-collar,married,basic.4y,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.534536032626466,0.534536032626466
29,blue-collar,married,basic.4y,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.2731379902574971,0.2731379902574971
