age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,predicted_deposit,probability,predicted_proba
32,technician,single,university.degree,no,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,1,0.6467875442876505,0.6467875442876505
40,management,single,university.degree,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6467585018709849,0.6467585018709849
40,admin.,single,high.school,yes,no,cellular,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6467550616395332,0.6467550616395332
32,admin.,married,university.degree,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6467533449614739,0.6467533449614739
33,admin.,married,university.degree,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6467533449614739,0.6467533449614739
35,admin.,divorced,university.degree,yes,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6466666809328282,0.6466666809328282
33,admin.,single,university.degree,yes,yes,cellular,may,fri,3,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,1,0.6465556380511668,0.6465556380511668
38,admin.,divorced,high.school,no,no,cellular,apr,tue,2,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,1,0.6464650946274727,0.6464650946274727
41,services,single,high.school,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.6463492500892508,0.6463492500892508
30,admin.,single,university.degree,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6462721198661083,0.6462721198661083
30,technician,single,university.degree,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.6462721198661083,0.6462721198661083
30,technician,single,university.degree,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.6462721198661083,0.6462721198661083
44,admin.,single,university.degree,yes,yes,cellular,nov,thu,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6462657713258918,0.6462657713258918
56,management,divorced,university.degree,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6462602976298814,0.6462602976298814
51,management,married,university.degree,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6462602976298814,0.6462602976298814
56,housemaid,married,basic.9y,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6462360270158252,0.6462360270158252
31,technician,married,professional.course,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6462070303242047,0.6462070303242047
52,technician,divorced,university.degree,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.6461955337273124,0.6461955337273124
41,services,single,high.school,yes,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.6460775946532017,0.6460775946532017
48,blue-collar,married,professional.course,yes,yes,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.6460602101392333,0.6460602101392333
42,admin.,divorced,high.school,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.6458625984692712,0.6458625984692712
31,blue-collar,single,basic.6y,no,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.645799564829491,0.645799564829491
45,blue-collar,married,basic.4y,yes,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.6457911393468395,0.6457911393468395
36,admin.,married,professional.course,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.645698509331122,0.645698509331122
36,blue-collar,married,professional.course,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.645698509331122,0.645698509331122
46,entrepreneur,single,university.degree,yes,yes,cellular,apr,mon,12,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1,0.6456503254389618,0.6456503254389618
43,admin.,single,high.school,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.6455235789729922,0.6455235789729922
40,management,single,university.degree,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.6453672081911075,0.6453672081911075
32,technician,single,university.degree,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.645301875975524,0.645301875975524
41,unemployed,single,high.school,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6452723308864744,0.6452723308864744
35,admin.,married,high.school,no,no,cellular,jul,tue,11,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6452185079696462,0.6452185079696462
42,blue-collar,married,basic.9y,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0.6450333078495731,0.6450333078495731
42,blue-collar,married,basic.9y,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0.6450333078495731,0.6450333078495731
41,blue-collar,married,basic.6y,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0.6450333078495731,0.6450333078495731
36,services,single,high.school,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6450180466530119,0.6450180466530119
54,self-employed,married,university.degree,no,yes,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.6449086409342727,0.6449086409342727
33,services,married,high.school,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6445676324501587,0.6445676324501587
57,management,married,university.degree,yes,yes,cellular,nov,fri,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,1,0.6444259633386523,0.6444259633386523
39,management,married,university.degree,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.6443461534826597,0.6443461534826597
39,management,married,university.degree,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.6443461534826597,0.6443461534826597
55,blue-collar,married,basic.4y,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6443225180583285,0.6443225180583285
27,admin.,divorced,high.school,yes,no,cellular,may,mon,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,1,0.6442246721136677,0.6442246721136677
26,student,single,high.school,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,1,0.6442246721136677,0.6442246721136677
24,blue-collar,single,basic.9y,yes,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,1,0.6442246721136677,0.6442246721136677
25,technician,single,professional.course,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,1,0.6442246721136677,0.6442246721136677
25,services,single,high.school,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.64421918598263,0.64421918598263
31,admin.,single,university.degree,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6441826096774761,0.6441826096774761
31,admin.,single,university.degree,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6441826096774761,0.6441826096774761
46,technician,married,university.degree,no,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6440410585446641,0.6440410585446641
32,technician,married,university.degree,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6439123340667903,0.6439123340667903
54,admin.,divorced,high.school,no,no,cellular,jul,mon,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6437751723528633,0.6437751723528633
51,entrepreneur,divorced,high.school,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6437751723528633,0.6437751723528633
21,student,single,basic.9y,no,no,telephone,jul,thu,1,999,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,1,0.6437060368786001,0.6437060368786001
47,admin.,married,basic.9y,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.643590434436132,0.643590434436132
30,technician,divorced,basic.9y,yes,yes,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6435754927444188,0.6435754927444188
29,entrepreneur,single,professional.course,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,1,0.643570137955493,0.643570137955493
34,services,married,high.school,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.6435191861543524,0.6435191861543524
32,admin.,single,university.degree,yes,no,telephone,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,1,0.6434826343984758,0.6434826343984758
38,blue-collar,single,high.school,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.6434713624884093,0.6434713624884093
44,admin.,married,high.school,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6434571638820977,0.6434571638820977
44,admin.,married,high.school,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6434571638820977,0.6434571638820977
29,admin.,single,university.degree,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6433283235696139,0.6433283235696139
35,management,married,high.school,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6432465775914197,0.6432465775914197
27,technician,married,professional.course,yes,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6432273709556587,0.6432273709556587
38,management,married,university.degree,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6431993035174118,0.6431993035174118
36,admin.,married,university.degree,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.6431993035174118,0.6431993035174118
39,blue-collar,married,basic.6y,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.6431432600287854,0.6431432600287854
44,student,single,high.school,no,yes,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6429344552130485,0.6429344552130485
36,services,single,high.school,yes,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6428408770090815,0.6428408770090815
33,admin.,single,university.degree,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6427406045364534,0.6427406045364534
43,management,married,university.degree,no,yes,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1,0.6427130139539471,0.6427130139539471
25,blue-collar,single,high.school,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6426428449877474,0.6426428449877474
27,blue-collar,single,basic.9y,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6425177201228182,0.6425177201228182
29,blue-collar,married,basic.9y,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6425177201228182,0.6425177201228182
28,blue-collar,married,high.school,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6425177201228182,0.6425177201228182
29,blue-collar,married,basic.9y,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6425177201228182,0.6425177201228182
38,entrepreneur,divorced,university.degree,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6424046292169576,0.6424046292169576
32,admin.,married,university.degree,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6423964405284122,0.6423964405284122
28,admin.,single,high.school,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0.6423091797231035,0.6423091797231035
41,technician,married,high.school,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1,0.6422572873885984,0.6422572873885984
38,technician,single,high.school,yes,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.6422054931032624,0.6422054931032624
58,housemaid,married,basic.4y,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1,0.6421627381188207,0.6421627381188207
46,management,married,university.degree,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6421295672207615,0.6421295672207615
57,management,married,university.degree,yes,no,telephone,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1,0.6420466854714317,0.6420466854714317
53,retired,married,high.school,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.6419744795471668,0.6419744795471668
30,technician,single,university.degree,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.6419125662921308,0.6419125662921308
37,admin.,married,university.degree,no,yes,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6417462544607608,0.6417462544607608
41,entrepreneur,single,high.school,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6417308022622819,0.6417308022622819
45,admin.,single,high.school,yes,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.6416414754765932,0.6416414754765932
31,blue-collar,married,basic.9y,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,1,0.6414809548676862,0.6414809548676862
33,admin.,single,university.degree,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.6414347068868185,0.6414347068868185
53,technician,divorced,high.school,yes,yes,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6414113877837915,0.6414113877837915
53,technician,married,basic.9y,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6413214672148531,0.6413214672148531
33,services,single,high.school,no,yes,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.6411611811647406,0.6411611811647406
41,entrepreneur,single,high.school,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6411199392095118,0.6411199392095118
41,entrepreneur,single,high.school,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6411199392095118,0.6411199392095118
41,entrepreneur,single,high.school,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6411199392095118,0.6411199392095118
43,services,married,high.school,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6409315321641934,0.6409315321641934
52,admin.,divorced,university.degree,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6408969674273174,0.6408969674273174
48,blue-collar,married,basic.4y,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6408550907924626,0.6408550907924626
48,blue-collar,married,basic.4y,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6408550907924626,0.6408550907924626
29,admin.,single,university.degree,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6408447851659981,0.6408447851659981
40,admin.,single,basic.9y,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6408358885727279,0.6408358885727279
38,technician,married,professional.course,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6408034270615328,0.6408034270615328
44,admin.,married,high.school,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1,0.6407974595254173,0.6407974595254173
30,blue-collar,married,basic.6y,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6407027090513439,0.6407027090513439
29,admin.,married,university.degree,no,no,cellular,may,wed,5,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1,0.6406207861018842,0.6406207861018842
39,admin.,single,high.school,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.6405505971795921,0.6405505971795921
29,admin.,married,high.school,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.6404902964236933,0.6404902964236933
45,entrepreneur,divorced,university.degree,yes,yes,telephone,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.6404614990036692,0.6404614990036692
30,technician,single,professional.course,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6404522464325272,0.6404522464325272
36,technician,single,professional.course,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,1,0.6403779839926494,0.6403779839926494
37,blue-collar,married,basic.9y,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6403578368482096,0.6403578368482096
34,self-employed,married,basic.9y,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6400228677301668,0.6400228677301668
34,admin.,married,high.school,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.639886144573583,0.639886144573583
52,technician,divorced,university.degree,yes,yes,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1,0.6398222304872188,0.6398222304872188
60,blue-collar,divorced,basic.4y,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6397187533353934,0.6397187533353934
46,management,married,university.degree,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6396788600543526,0.6396788600543526
46,management,married,university.degree,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6396788600543526,0.6396788600543526
41,admin.,married,basic.9y,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6396315869257482,0.6396315869257482
57,entrepreneur,married,university.degree,yes,no,cellular,jul,mon,9,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6395956225262267,0.6395956225262267
32,management,married,university.degree,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6395830426354062,0.6395830426354062
56,services,divorced,high.school,yes,no,cellular,jul,mon,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6395219171858537,0.6395219171858537
35,management,married,high.school,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,1,0.6394475466707749,0.6394475466707749
31,services,married,basic.6y,no,no,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.6393758234042065,0.6393758234042065
42,blue-collar,married,university.degree,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.6388558752712192,0.6388558752712192
32,blue-collar,single,basic.9y,yes,no,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,1,0.6387774172580856,0.6387774172580856
51,technician,divorced,professional.course,yes,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,1,0.6387137601170018,0.6387137601170018
47,management,married,high.school,yes,yes,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.6385253479646915,0.6385253479646915
48,admin.,married,university.degree,yes,yes,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6384777787856047,0.6384777787856047
34,unemployed,married,basic.9y,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.6383933180388107,0.6383933180388107
25,blue-collar,married,basic.9y,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6383914449776996,0.6383914449776996
23,blue-collar,single,high.school,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6383914449776996,0.6383914449776996
26,admin.,married,high.school,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6383914449776996,0.6383914449776996
30,services,single,high.school,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.638373168582472,0.638373168582472
44,management,married,high.school,no,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6383502456423785,0.6383502456423785
43,admin.,single,university.degree,no,no,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6383314656421955,0.6383314656421955
34,technician,married,high.school,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6383165149585149,0.6383165149585149
34,technician,married,high.school,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6383165149585149,0.6383165149585149
31,admin.,single,basic.9y,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,1,0.6383109163435406,0.6383109163435406
52,technician,married,professional.course,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.6382965364005103,0.6382965364005103
36,technician,married,university.degree,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6382890347180382,0.6382890347180382
52,admin.,married,high.school,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6381852070386541,0.6381852070386541
38,services,single,high.school,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.6381391585916095,0.6381391585916095
41,self-employed,married,university.degree,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,1,0.6381353981689218,0.6381353981689218
54,entrepreneur,divorced,high.school,no,yes,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6380409008703106,0.6380409008703106
40,management,single,university.degree,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.6380177982733826,0.6380177982733826
36,blue-collar,married,basic.6y,yes,yes,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.6375823763164372,0.6375823763164372
55,admin.,divorced,high.school,no,no,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6373359662518018,0.6373359662518018
57,blue-collar,divorced,basic.4y,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6372964525413078,0.6372964525413078
57,admin.,married,basic.4y,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6372964525413078,0.6372964525413078
40,admin.,married,university.degree,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6370751348400381,0.6370751348400381
29,services,married,high.school,yes,yes,cellular,nov,thu,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6370637326118536,0.6370637326118536
48,blue-collar,married,basic.6y,yes,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6369238792779698,0.6369238792779698
32,blue-collar,married,basic.9y,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,1,0.6369223739118947,0.6369223739118947
46,services,married,basic.9y,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,1,0.6368901776218017,0.6368901776218017
46,services,married,high.school,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.6368536753855988,0.6368536753855988
31,blue-collar,married,basic.6y,no,no,telephone,jun,wed,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.636721187568066,0.636721187568066
41,technician,married,high.school,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1,0.6366669164005236,0.6366669164005236
40,self-employed,married,high.school,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6366591075567122,0.6366591075567122
42,admin.,married,university.degree,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6365891677523317,0.6365891677523317
43,admin.,married,university.degree,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6365891677523317,0.6365891677523317
50,blue-collar,married,basic.9y,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.636567278028111,0.636567278028111
43,blue-collar,married,professional.course,no,yes,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.6365286727610324,0.6365286727610324
49,services,married,high.school,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6364637759910929,0.6364637759910929
38,technician,married,professional.course,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6364143922356039,0.6364143922356039
57,admin.,married,professional.course,yes,no,cellular,jul,mon,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6363705635669731,0.6363705635669731
57,admin.,married,professional.course,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6363705635669731,0.6363705635669731
48,admin.,single,professional.course,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6363145716978057,0.6363145716978057
42,blue-collar,married,basic.4y,no,yes,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,1,0.6362716877902831,0.6362716877902831
